domain,soa_rname,caa_iodef,dmarc_rua,dmarc_ruf,security_at_status,abuse_at_status,catch_all,mx_count
text.com,dns@cloudflare.com,,re+xhosp11w8uc@dmarc.postmarkapp.com,dmarc-reports@text.com,accepted(catch-all),accepted(catch-all),True,5
textexpander.com,awsdns-hostmaster@amazon.com,support@textexpander-recovery.com,cetrguz6@ag.us.dmarcian.com,cetrguz6@fr.us.dmarcian.com,accepted(catch-all),accepted(catch-all),True,5
thanks.co,dns@cloudflare.com,,1da5a4d28f29457c9aea362a66c15ab1@dmarc-reports.cloudflare.net; nicholas@thanks.co,,rejected,accepted,False,5
thebridgecorp.com,awsdns-hostmaster@amazon.com,,dmarc@thebridgecorp.com,dmarc@thebridgecorp.com,rejected,accepted,False,5
thecontext.company,dns@cloudflare.com,,rohil@thecontextcompany.com,,accepted,accepted,False,5
thecrmphd.com,support@wix.com,,dmarc@thecrmphd.com,,rejected,accepted,False,1
thelayer.com,awsdns-hostmaster@amazon.com,,,,rejected,rejected,False,1
thetappingsolution.com,admin@sourcedns.com,,ipm6n9y@ar.glockapps.com,ipm6n9y@fr.glockapps.com,accepted(catch-all),accepted(catch-all),True,5
thetoweldepot.com,dns@cloudflare.com,,9215de793e004eec88e6fd82c8606636@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
thewhitebox.io,dns@jomax.net,,dmarc_rua@onsecureserver.net,,rejected,accepted,False,5
thimble.com,awsdns-hostmaster@amazon.com,,29f8b4b6ef22334@rep.dmarcanalyzer.com,29f8b4b6ef22334@for.dmarcanalyzer.com,temp-fail,temp-fail,False,2
thinksurance.de,awsdns-hostmaster@amazon.com,,re+rshxcpgfzpt@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,1
thisandthat.chat,awsdns-hostmaster@amazon.com,,dmarc@thisandthat.chat,,accepted,accepted,False,5
thoughtly.com,dns@cloudflare.com,,postmaster@thoughtly.com,,rejected,accepted,False,5
thrad.ai,dns@cloudflare.com,,,,rejected,accepted,False,5
thredcloud.com,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,1
thrive.xyz,dns@cloudflare.com,,,,rejected,accepted,False,5
thrustflight.com,dns@jomax.net,,,,accepted,accepted,False,5
tickadoo.com,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,accepted,False,1
ticktick.com,awsdns-hostmaster@amazon.com,,jack@appest.com,,rejected,accepted,False,5
tigerofsweden.com,registry@ports.net,,d724c2eae6ce069@rep.dmarcanalyzer.com; jebu@icgroup.net,d724c2eae6ce069@for.dmarcanalyzer.com; jebu@icgroup.net,rejected,rejected,False,1
tiled.co,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
timecamp.com,dns@cloudflare.com,,dmarc@timecamp.com,dmarc@timecamp.com,rejected,accepted,False,7
timechimp.com,azuredns-hostmaster@microsoft.com,,dmarc.reports@timechimp.com,dmarc.reports@timechimp.com,accepted(catch-all),accepted(catch-all),True,1
timetackle.com,cloud-dns-hostmaster@google.com,,dmarc-reports@timetackle.com,dmarc-forensic@timetackle.com,accepted(catch-all),accepted(catch-all),True,5
timoneilassociates.com,dns@jomax.net,,bb@timoneilassociates.com,,mx-unreachable,mx-unreachable,None,2
tipranks.com,dns@jomax.net,,re+pelbizs2oqt@dmarc.postmarkapp.com,,rejected,rejected,False,1
tldv.io,dns@cloudflare.com,,dev+dmarc@tldv.io,,accepted,accepted,False,5
tnpgroup.co,awsdns-hostmaster@amazon.com,,dmarc-reports@tnpgroup.co,,rejected,accepted,False,3
togal.ai,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,6
together.agency,dns@cloudflare.com,,dd913a3ab8824319b12711925313c6f4@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
tokenterminal.com,dns@dnsmadeeasy.com,,mailadmin@tokenterminal.xyz,mailadmin@tokenterminal.xyz,rejected,accepted,False,5
tolt.com,dns@cloudflare.com,,aa0a88b499ee43199f8ce1842122f082@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
topchretien.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
topshelfdistillers.com,dns@cloudflare.com,,it@topshelfdistillers.com,,rejected,accepted,False,5
totemvc.com,awsdns-hostmaster@amazon.com,,re+akgzb3l8pak@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
trackingplan.com,awsdns-hostmaster@amazon.com,,oleg+dmarc@trackingplan.com,,rejected,accepted,False,6
trackit.so,hosting@gabia.com,,,,accepted(catch-all),accepted(catch-all),True,2
tracklution.com,dns@jomax.net,,,,accepted(catch-all),accepted(catch-all),True,5
tradeshift.com,awsdns-hostmaster@amazon.com,,661e07907a21b@ag.dmarcly.com; corpdmarc@tradeshift.com,661e07907a21b@fo.dmarcly.com,accepted,accepted,False,7
tradestation.com,admin@tradestation.com,,,,accepted(catch-all),accepted(catch-all),True,2
tradingeconomics.com,awsdns-hostmaster@amazon.com,,dmarc@tradingeconomics.com,,rejected,accepted,False,7
transkriptor.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email,,rejected,rejected,False,1
transmark.ee,hostmaster@zone.eu,,,,rejected,accepted,False,1
transparently.ai,dns@jomax.net,,dmarc_rua@onsecureserver.net,,rejected,accepted,False,5
travanto.de,hostmaster@travanto.de,,postmaster@travanto.de,,rejected,rejected,False,1
travel-code.com,dns@cloudflare.com,,alina@travel-code.com,alina@travel-code.com,rejected,accepted,False,5
travelnest.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
treasury4.com,azuredns-hostmaster@microsoft.com,,dmarc_agg@vali.email,,rejected,rejected,False,1
treety.co,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
trenchsecurity.ai,dns@jomax.net,,tsft@trenchsecurity.ai,,accepted,accepted,False,5
trendata.io,dns@cloudflare.com,,d426e32d2b58483f84a43edae00c0e74@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
trent.ai,hostmaster@registrar-servers.com,,dmarc@trent.ai,,accepted,rejected,False,1
trepp.com,namehost@WORLDNIC.com,,1e621d0a@mxtoolbox.dmarc-report.com,1e621d0a@forensics.dmarc-report.com,rejected,rejected,False,1
tribe.ai,hostmaster@registrar-servers.com,,it@tribe.ai,it@tribe.ai,accepted,accepted,False,5
tribecrm.nl,edwin.Somhorst@perfectview.nl,,dmarc_tribecrm@efficy.com,dmarc_tribecrm@efficy.com,accepted,rejected,False,1
tricera.energy,support@mittwald.de,,,,rejected,rejected,False,4
trint.com,awsdns-hostmaster@amazon.com,,gxx381y6@ag.eu.dmarcian.com,security+dmarc-ruf@trint.com,accepted,accepted,False,5
triplewhale.com,dns@cloudflare.com,,dmarc-reports@triplewhale.com,,rejected,accepted,False,5
truckstop.com,appserv@truckstop.com,,emailsecgroup@truckstop.com,,accepted,accepted,False,1
trunk.io,awsdns-hostmaster@amazon.com,,5zall7m5fw@rua.powerdmarc.com,5zall7m5fw@ruf.powerdmarc.com,accepted(catch-all),accepted(catch-all),True,5
trustgrid.io,awsdns-hostmaster@amazon.com,,ops@trustgrid.io,,accepted,accepted,False,4
trycook.ai,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
tryfuse.ai,awsdns-hostmaster@amazon.com,,dmarc-reports@tryfuse.ai,,rejected,accepted,False,1
tryhungry.com,dns@cloudflare.com,,re+xknugm3v55w@dmarc.postmarkapp.com,,rejected,accepted,False,6
tryspecter.com,cpanel@tech.namecheap.com,,dmarc@tryspecter.com,,accepted(catch-all),accepted(catch-all),True,5
tuggerapp.com,dns@cloudflare.com,,dmarc@tuggerapp.com,,rejected,rejected,False,2
tuyo.com,dns@cloudflare.com,,bb4ca75d4f3a42249c0a4df841d36e31@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
twominutereports.com,dns@cloudflare.com,,vinoth@twominutereports.com,,accepted(catch-all),accepted(catch-all),True,5
twonas.com,dns@cloudflare.com,,,,rejected,accepted,False,5
twoshot.app,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
unblock.global,dns@cloudflare.com,,dmarc-reports@unblock.global,,accepted(catch-all),accepted(catch-all),True,5
uncover.co,cloud-dns-hostmaster@google.com,,dmarc@uncover.co,,accepted(catch-all),accepted(catch-all),True,5
unei.com,root@dns1.nominalia.com,,soporteit.ml@unei.com,soporteit.ml@unei.com,rejected,rejected,False,1
unest.co,awsdns-hostmaster@amazon.com,,dmarc@unestco.uriports.com,dmarc@unestco.uriports.com,rejected,accepted,False,5
unifiqueinvest.com.br,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
unify-technologies.com,awsdns-hostmaster@amazon.com,,,,accepted,rejected,False,1
unipiazza.it,dns@cloudflare.com,,,,rejected,rejected,False,2
uniqode.com,awsdns-hostmaster@amazon.com,,ca3ca2e9@mxtoolbox.dmarc-report.com,ca3ca2e9@forensics.dmarc-report.com,rejected,accepted,False,5
unitic.co,dns@cloudflare.com,,,,rejected,accepted,False,5
unknowncyber.com,dns@cloudflare.com,,support@unknowncyber.com,support@unknowncyber.com,accepted(catch-all),accepted(catch-all),True,5
unleash.so,awsdns-hostmaster@amazon.com,,dmarc@unleash.so,,accepted,accepted,False,5
unosecur.com,awsdns-hostmaster@amazon.com,,security@unosecur.com,,accepted,accepted,False,6
untappd.com,dns@cloudflare.com,,re+5cfc1e8a3ff9@inbound.dmarcdigests.com,,accepted,accepted,False,5
unusualwhales.com,dns@cloudflare.com,,b9615640734e414a810681ec98dd0dda@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,6
upgraide.ai,dns@cloudflare.com,,,,rejected,accepted,False,1
upsales.com,hostmaster@eurodns.com,,dmarc@upsales.com; re+nwelkyumkia@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
upsolve.ai,dns@cloudflare.com,,dmarcreports@upsolve.ai; dmarc+c261858c-3b6c-4cc6-8b88-4515ac74f889@dmarc.bastion.tech,,accepted(catch-all),accepted(catch-all),True,1
upstox.com,awsdns-hostmaster@amazon.com,,dmarc_emails@upstox.com,dmarc_emails@upstox.com,accepted(catch-all),accepted(catch-all),True,5
uptimerobot.com,dns@cloudflare.com,,286ba4a9ebbb464db5e05f8972652e84@dmarc-reports.cloudflare.net,,rejected,accepted,False,1
upwind.io,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email; dmarc_agg@dmarc.everest.email; security+dmarc-rua@upwind.io,security+dmarc-ruf@upwind.io,accepted(catch-all),accepted(catch-all),True,5
urbancompany.com,dns@cloudflare.com,,shubhamyadav@urbancompany.com,shubhamyadav@urbancompany.com,accepted(catch-all),accepted(catch-all),True,5
usaequipmentdirect.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
usbooths.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
useanvil.com,cloud-dns-hostmaster@google.com,,re+xfphskozorn@dmarc.postmarkapp.com,,rejected,accepted,False,5
usebear.ai,dns@cloudflare.com,,,,rejected,accepted,False,5
userback.io,awsdns-hostmaster@amazon.com,,lee@userback.io,,rejected,accepted,False,5
userbrain.com,hostmaster@userbrain.com,,t8gt0liv5r@rua.powerdmarc.com,t8gt0liv5r@ruf.powerdmarc.com,rejected,rejected,False,1
userguiding.com,dns@cloudflare.com,,postmaster@userguiding.com; ipm2p3k@ar.glockapps.com,abuse@userguiding.com; ipm2p3k@fr.glockapps.com,accepted,accepted,False,5
usesynth.ai,dns@cloudflare.com,,,,rejected,accepted,False,2
ustwo.com,,,f01d1424@inbox.ondmarc.com; dmarc.reports@ustwo.com,f01d1424@inbox.ondmarc.com; dmarc.report@ustwo.com,accepted,accepted,False,5
valid.co,hostmaster@registrar-servers.com,,diegoiturralde@valid.co,,accepted(catch-all),accepted(catch-all),True,1
vallor.ai,awsdns-hostmaster@amazon.com,,admin@vallor.ai,admin@vallor.ai,rejected,accepted,False,1
valuein.biz,dns@cloudflare.com,,dmarc@valuein.biz,,accepted(catch-all),accepted(catch-all),True,5
vanna.ai,dns@jomax.net,,rua@dmarc.brevo.com,,rejected,accepted,False,5
vantage.sh,awsdns-hostmaster@amazon.com,,dmarc@vantage.sh,,accepted,accepted,False,6
varden.se,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,7
variance.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
varolio.io,dns@jomax.net,,contact@virgo.global,contact@virgo.global,rejected,rejected,False,1
vector.co,awsdns-hostmaster@amazon.com,,nick@vector.co,nick@vector.co,accepted,accepted,False,5
vela.partners,cloud-dns-hostmaster@google.com,,re+hck800w3nrq@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
velocity-x.co,awsdns-hostmaster@amazon.com,,dmarc@velocity-x.co,,accepted(catch-all),accepted(catch-all),True,5
vendon.net,r@roze.lv,,ids@vendon.net,,rejected,accepted,False,2
versi.com.br,dns@cloudflare.com,,dmarc@versi.com.br,dmarc@versi.com.br,rejected,accepted,False,1
verzel.com.br,awsdns-hostmaster@amazon.com,,,ti@verzel.com.br,rejected,rejected,False,1
vessel.co,awsdns-hostmaster@amazon.com,security@vessel.co,re+d859c9a18671@inbound.dmarcdigests.com,,accepted,accepted,False,5
veyda.com,dns@cloudflare.com,,733948556b9040a0b0571a4045dc942b@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
veylan.com,awsdns-hostmaster@amazon.com,,snurin2h8t@rua.powerdmarc.com,snurin2h8t@ruf.powerdmarc.com,accepted,accepted,False,1
vico.io,dns@jomax.net,,dmarc_rua@onsecureserver.net,,rejected,accepted,False,1
vidapp.com,dns@jomax.net,,,,accepted(catch-all),accepted(catch-all),True,5
vidiq.com,awsdns-hostmaster@amazon.com,,672d1590d4298@ag.dmarcly.com,672d1590d4298@fo.dmarcly.com,accepted,accepted,False,5
vidmob.com,awsdns-hostmaster@amazon.com,admin@vidmob.com,dmarc@vidmob.com,,accepted,accepted,False,4
vigilatevision.com,hostmaster@register.it,,rua@dmarc.brevo.com,,rejected,accepted,False,5
vimigo.io,awsdns-hostmaster@amazon.com,,postmaster@vimigo.io,postmaster@vimigo.io,mx-unreachable,mx-unreachable,None,1
violetlabs.com,awsdns-hostmaster@amazon.com,,dmarc@violetlabs.com,,rejected,accepted,False,6
viomba.com,info@viomba.com,,dmarc-report@viomba.com,,accepted,accepted,False,5
virio.ai,dns@cloudflare.com,,,,rejected,accepted,False,5
visarun.ai,dns@cloudflare.com,,,,accepted,accepted,False,2
viscosoft.com,dns@cloudflare.com,,abuse@viscosoft.com,abuse@viscosoft.com,rejected,accepted,False,1
visiblie.com,awsdns-hostmaster@amazon.com,,gilles@visiblie.com; raju@visiblie.com; domien@visiblie.com,gilles@visiblie.com,accepted(catch-all),accepted(catch-all),True,5
visitingmedia.com,awsdns-hostmaster@amazon.com,,d2a9e60a@inbox.ondmarc.com; it-team@visitingmedia.com,d2a9e60a@inbox.ondmarc.com,accepted,accepted,False,5
visitiq.io,awsdns-hostmaster@amazon.com,,,,rejected,rejected,False,1
visitly.io,awsdns-hostmaster@amazon.com,,security@visitly.io,,accepted,accepted,False,5
voiceflow.com,awsdns-hostmaster@amazon.com,,serviceaccount@voiceflow.com,,accepted(catch-all),accepted(catch-all),True,5
voiser.ai,dns@cloudflare.com,,dmarc-reports@voiser.ai,dmarc-failures@voiser.ai,rejected,rejected,False,1
volta.ai,ADMIN@volta.ai,,,,rejected,accepted,False,5
vondera.app,dns@cloudflare.com,,,,rejected,accepted,False,3
vori.com,dns@cloudflare.com,,19d570554fc54c94b93d597a428980c5@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
wafflepos.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,6
waldo.fyi,awsdns-hostmaster@amazon.com,security@waldo.fyi,re+k0fxk6e7fzr@dmarc.postmarkapp.com,,accepted,accepted,False,5
walead.ai,dns@hostinger.com,,,,rejected,accepted,False,1
wallector.com,dns@cloudflare.com,,,,rejected,rejected,False,1
warmlyyours.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
wasabil.com,dns@cloudflare.com,,rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,5
watchr.ai,systemshl@o2switch.fr,,rua@dmarc.brevo.com,,mx-unreachable,mx-unreachable,None,1
waterplan.com,awsdns-hostmaster@amazon.com,,dmarc-reports@waterplan.com,,accepted,accepted,False,5
we-wealth.com,dns@cloudflare.com,,dmarc_report@we-wealth.com,,accepted(catch-all),accepted(catch-all),True,5
webflow.com,awsdns-hostmaster@amazon.com,,dmarc-reports@webflow.com; re+9a4f4489f1fa@inbound.dmarcdigests.com; 1901099@dmarc.mailgun.org; eaa0e9d1@inbox.ondmarc.com,1901099@dmarc.mailgun.org; eaa0e9d1@inbox.ondmarc.com,accepted,accepted,False,5
weblisters.com,awsdns-hostmaster@amazon.com,,re+kqumxeyakri@dmarc.postmarkapp.com,,rejected,rejected,False,1
webucator.com,awsdns-hostmaster@amazon.com,,isunkes@webucator.com,,rejected,rejected,False,1
wecover.co,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
weni.ai,dns@cloudflare.com,seguranca@weni.ai,ea2ea8c052e84ebfb2bd2a7301f75688@dmarc-reports.cloudflare.net; dmarc-reports@weni.ai,dmarc-reports@weni.ai,rejected,accepted,False,5
wewood.eu,tech@flesk.com,,registos.wewood@wewood.eu,,rejected,rejected,False,1
whaller.com,tech@ovh.net,security@whaller.fr,webmaster+dmarc@whaller.com,,accepted,accepted,False,5
wheelocity.com,dns@jomax.net,,,,rejected,accepted,False,5
wheeltheworld.com,dns@jomax.net,,,,rejected,accepted,False,5
whimsical.com,dns@cloudflare.com,security@whimsical.com,zo1wttad@ag.us.dmarcian.com,zo1wttad@fr.dmarcian.com,accepted,accepted,False,1
whistic.com,awsdns-hostmaster@amazon.com,,dmarc-email-report@whistic.com,,accepted,accepted,False,5
whitebridge.ai,dns@cloudflare.com,,ipm71zn@ar.glockapps.com; d252c5a9eb0d4870b25096e9929f8ba8@dmarc-reports.cloudflare.net; 71dc6762cd1e47fcb68da715ac5a810a@dmarc-reports.cloudflare.net; dmarc_aggregate_analyser+d62919e1af4c3527a483b02d2a8d708e@zerobounce.net,ipm71zn@fr.glockapps.com; dmarc_forensics_analyser+d62919e1af4c3527a483b02d2a8d708e@zerobounce.net,rejected,accepted,False,5
whitehole.es,tech@ovh.net,,,,mx-unreachable,mx-unreachable,None,1
whodunit.fr,tech@ovh.net,,,,mx-unreachable,mx-unreachable,None,3
wholesome.co,admin@dnsimple.com,,re+e33791a7d94e@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,5
whop.com,dns@cloudflare.com,,7f621d106d@rua.easydmarc.us; 5c91091@dmarc.mailgun.org; 3d471258@inbox.ondmarc.com; dmarc_agg@vali.email,7f621d106d@ruf.easydmarc.us; 5c91091@dmarc.mailgun.org; 3d471258@inbox.ondmarc.com,accepted(catch-all),accepted(catch-all),True,5
wikifarmer.com,dns@cloudflare.com,,2c3f5c775998472fb1680aed44816133@dmarc-reports.cloudflare.net,,rejected,accepted,False,6
windsor.ai,dns@cloudflare.com,,jakub@windsor.ai,jakub@windsor.ai,accepted(catch-all),accepted(catch-all),True,5
wisepops.com,dns@cloudflare.com,,re+y3ft0gxk8ok@dmarc.postmarkapp.com; rua@dmarc.brevo.com,,accepted,accepted,False,7
withlanai.com,dns@cloudflare.com,,dmarc@withlanai.com,,accepted,accepted,False,7
wiv.ai,awsdns-hostmaster@amazon.com,,yauchnf8@ag.eu.dmarcian.com,,accepted,accepted,False,1
wiza.co,dns@cloudflare.com,,dmarc-reports@wiza.com,,accepted,accepted,False,5
wodify.com,awsdns-hostmaster@amazon.com,,a9284caf@mxtoolbox.dmarc-report.com; infrastructure@wodify.com,a9284caf@forensics.dmarc-report.com; infrastructure@wodify.com,accepted,accepted,False,5
wokelo.ai,dns@cloudflare.com,,no-reply@wokelo.ai,no-reply@wokelo.ai,rejected,rejected,False,6
wonderway.io,awsdns-hostmaster@amazon.com,,t8xws5nu@ag.eu.dmarcian.com,t8xws5nu@fr.eu.dmarcian.com,accepted,accepted,False,5
woowup.com,awsdns-hostmaster@amazon.com,,dmarc-rua@woowup.com,dmarc-rua@woowup.com,accepted,accepted,False,2
wordlift.io,dns@cloudflare.com,,dmarc-alerts@wordlift.io,dmarc-alerts@wordlift.io,accepted(catch-all),accepted(catch-all),True,5
workflowmax.com,awsdns-hostmaster@amazon.com,,dmarc@workflowmax.uriports.com,dmarc@workflowmax.uriports.com,accepted,rejected,False,1
workiro.com,awsdns-hostmaster@amazon.com,,dmarc@getbusy.com,dmarc@getbusy.com,rejected,rejected,False,1
workmagic.io,dns@cloudflare.com,,4a8d45d480d34ab8a11bde2a76306369@dmarc-reports.cloudflare.net,,rejected,rejected,False,3
workpath.com,awsdns-hostmaster@amazon.com,,re+cycv76fkp7m@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
workshops.de,hostmaster@inwx.de,,dmarc@workshops.de; dmarc@10y7h18b.uriports.com,dmarc@10y7h18b.uriports.com,rejected,accepted,False,5
worldbox.net,awsdns-hostmaster@amazon.com,,worldbox.net@rua.dmarcdkim.io; dmarc@worldbox.com,worldbox.net@ruf.dmarcdkim.io; dmarc@worldbox.net,accepted,accepted,False,5
xp.tickets,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
xp.xyz,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
xpoz.ai,dns@cloudflare.com,,dmarc@xpoz.ai; rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,5
xyt.one,dns@cloudflare.com,,,,accepted,accepted,False,1
ycharts.com,awsdns-hostmaster@amazon.com,,re+z464dst4rae@dmarc.postmarkapp.com,,accepted,accepted,False,7
yespo.io,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
yinzcam.com,nathan@yinzcam.com,,rgandhi@yinzcam.com,,accepted(catch-all),accepted(catch-all),True,5
yonderhq.com,awsdns-hostmaster@amazon.com,,developers@yonderhq.com,,rejected,accepted,False,6
yourcounterpart.com,dns@cloudflare.com,,re+u0netejolfx@inbound.dmarcdigests.com,,accepted,accepted,False,5
