email,domain,phase,source_url
seguranca@klubi.com.br,klubi.com.br,tier1-2-dns:dmarc_rua,
seguranca@klubi.com.br,klubi.com.br,tier1-2-dns:dmarc_ruf,
seguranca@kobana.com.br,kobana.com.br,security.txt,https://kobana.com.br/.well-known/security.txt
seguranca@kobana.com.br,kobana.com.br,consensus-tier-B,https://www.kobana.com.br/.well-known/security.txt
seguranca@weni.ai,weni.ai,tier1-2-dns:caa_iodef,
selep@8m.eu,8m.eu,consensus-tier-B,https://8m.eu/
semkanieh@cles.org,cles.org,consensus-tier-B,https://cles.org/
service@cones.com,cones.com,consensus-tier-B,https://www.cones.com/
service@haiku.fr,haiku.fr,tier1-2-dns:dmarc_rua,
service@inki.tech,inki.tech,tier1-2-dns:dmarc_rua,
service@inki.tech,inki.tech,consensus-tier-B,https://inki.tech/
service@nyquistai.com,nyquistai.com,tier1-2-dns:dmarc_rua,
serviceaccount@voiceflow.com,voiceflow.com,tier1-2-dns:dmarc_rua,
services@agency.inc,agency.inc,tier1-2-dns:dmarc_rua,
services@agency.inc,agency.inc,tier1-2-dns:dmarc_ruf,
servus@print.com,print.com,C-other,https://print.com/contact
share@wheelocity.com,wheelocity.com,consensus-tier-B,https://www.wheelocity.com/
sherry@tamarind.bio,tamarind.bio,tier1-2-dns:dmarc_rua,
shop@meteomatics.com,meteomatics.com,consensus-tier-B,https://www.meteomatics.com/
shreef@vondera.app,vondera.app,C-other,https://vondera.app/contact
shubhamyadav@urbancompany.com,urbancompany.com,tier1-2-dns:dmarc_rua,
shubhamyadav@urbancompany.com,urbancompany.com,tier1-2-dns:dmarc_ruf,
simo@demola.net,demola.net,consensus-tier-B,https://www.demola.net/
skibble@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_rua,
skibble@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_ruf,
skrprivacy@paypal.com,paypal.com,consensus-tier-B,https://www.paypal.com/us/legalhub/paypal/privacy-full
slcsouth@gigworx.com,gigworx.com,consensus-tier-B,https://www.gigworx.com/contact
smederevo@shops.bebakids.com,bebakids.com,consensus-tier-B,http://www.bebakids.com/
so_interlaced@gxl.ai,gxl.ai,tier1-2-dns:dmarc_rua,
soc@netradyne.com,netradyne.com,tier1-2-dns:dmarc_rua,
social@warmlyyours.com,warmlyyours.com,C-sec,https://warmlyyours.com/contact
solufunwa@benchmarkminerals.com,benchmarkminerals.com,consensus-tier-B,https://www.benchmarkminerals.com/privacy
solutions@clarity.ai,clarity.ai,consensus-tier-B,https://clarity.ai/
sombor@shops.bebakids.com,bebakids.com,consensus-tier-B,http://www.bebakids.com/
soporte@alegra.com,alegra.com,consensus-tier-B,https://alegra.com/
soporte@aleluya.com,aleluya.com,consensus-tier-B,https://aleluya.com/
soporte@grupoeon.com.ar,grupoeon.com.ar,tier1-2-dns:dmarc_rua,
soporte@kredfeed.com,kredfeed.com,tier1-2-dns:dmarc_rua,
soporteit.ml@unei.com,unei.com,tier1-2-dns:dmarc_rua,
soporteit.ml@unei.com,unei.com,tier1-2-dns:dmarc_ruf,
spam-digest@credix.finance,credix.finance,tier1-2-dns:dmarc_rua,
spam@legalmike.ai,legalmike.ai,tier1-2-dns:dmarc_rua,
spam@legalmike.ai,legalmike.ai,tier1-2-dns:dmarc_ruf,
sre+cert@navan.com,navan.com,tier1-2-dns:caa_iodef,
sre-team@remote.com,remote.com,tier1-2-dns:caa_iodef,
sserron@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_rua,
sserron@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_ruf,
ssl-tls-certificates-caa-iodef-report.r4785y6f@pdt-circular.pagerduty.com,pagerduty.com,tier1-2-dns:caa_iodef,
ssl@stackadapt.com,stackadapt.com,tier1-2-dns:caa_iodef,
stadion@shops.bebakids.com,bebakids.com,consensus-tier-B,http://www.bebakids.com/
steve@sopro.io,sopro.io,consensus-tier-B,https://sopro.io/company/contact-us/
stodd@formly.ai,formly.ai,tier1-2-dns:dmarc_rua,
stodd@formly.ai,formly.ai,tier1-2-dns:dmarc_ruf,
stoptrade@rupeezy.in,rupeezy.in,consensus-tier-B,https://rupeezy.in/contact-us
store@vondera.app,vondera.app,C-other,https://vondera.app/contact
stories@hushh.ai,hushh.ai,consensus-tier-B,https://hushh.ai/contact
stureparken@changdobels.se,changdobels.se,consensus-tier-B,https://changdobels.se/
subprocessor.notifications@amplitude.com,amplitude.com,consensus-tier-B,https://amplitude.com/security-and-privacy
subprocessors@stitchflow.io,stitchflow.io,consensus-tier-B,https://www.stitchflow.com/privacy
success@energyaspects.com,energyaspects.com,consensus-tier-B,https://www.energyaspects.com/contact
success@vidapp.com,vidapp.com,consensus-tier-B,https://www.vidapp.com/
successteam@sproutsocial.com,sproutsocial.com,consensus-tier-B,https://sproutsocial.com/legal/
sumit@parqet.com,parqet.com,consensus-tier-B,https://parqet.com/de/legal
suport@minicrm.ro,minicrm.ro,consensus-tier-B,https://www.minicrm.ro/
suppliers@scientist.com,scientist.com,consensus-tier-B,https://www.scientist.com/contact
support+website@relay.app,relay.app,consensus-tier-B,https://www.relay.app/
support.uk@maestrolabs.com,maestrolabs.com,consensus-tier-B,https://www.maestrolabs.com/privacy
support@100hires.com,100hires.com,tier1-2-dns:dmarc_rua,
support@100hires.com,100hires.com,consensus-tier-B,https://100hires.com/
support@3doptix.com,3doptix.com,tier1-2-dns:dmarc_rua,
support@3doptix.com,3doptix.com,tier1-2-dns:dmarc_ruf,
support@abacum.ai,abacum.ai,C-gen,https://abacum.ai/contact-us
support@abundolive.se,abundolive.se,consensus-tier-B,https://abundolive.se/terms
support@accessowl.com,accessowl.com,C-gen,https://accessowl.com/contact
support@acclinate.com,acclinate.com,tier1-2-dns:dmarc_ruf,
support@aceworks.ai,aceworks.ai,consensus-tier-B,https://www.aceworks.ai/
support@aclarian.com,aclarian.com,consensus-tier-B,https://aclarian.com/security
support@adalo.com,adalo.com,consensus-tier-B,https://www.adalo.com/privacy
support@adplist.org,adplist.org,consensus-tier-B,https://adplist.org/
support@adthena.com,adthena.com,consensus-tier-B,https://www.adthena.com/company/contact-us/
support@affinity.co,affinity.co,consensus-tier-B,https://www.affinity.co/contact-us
support@agenticflow.ai,agenticflow.ai,consensus-tier-B,https://agenticflow.ai/
support@aiseo.ai,aiseo.ai,consensus-tier-B,https://aiseo.ai/
support@akiflow.com,akiflow.com,consensus-tier-B,https://product.akiflow.com/help/articles/9413118-security
support@alchemy.com,alchemy.com,consensus-tier-B,https://www.alchemy.com/
support@alegra.com,alegra.com,consensus-tier-B,https://alegra.com/
support@alloy.app,alloy.app,consensus-tier-B,https://alloy.app/legal
support@altfndata.com,altfndata.com,consensus-tier-B,https://altfndata.com/
support@amass.tech,amass.tech,consensus-tier-B,https://amass.tech/contact
support@amplitude.com,amplitude.com,consensus-tier-B,https://amplitude.com/legal
support@amt.ai,amt.ai,consensus-tier-B,https://amt.ai/terms
support@antimetal.com,antimetal.com,consensus-tier-B,https://antimetal.com/terms
support@aparti.ai,aparti.ai,consensus-tier-B,https://aparti.ai/terms
support@appcues.com,appcues.com,consensus-tier-B,https://www.appcues.com/
support@applypass.com,applypass.com,consensus-tier-B,https://www.applypass.com/
support@arcade.software,arcade.software,consensus-tier-B,https://www.arcade.software/security
support@archera.ai,archera.ai,consensus-tier-B,https://www.archera.ai/contact
support@aroya.io,aroya.io,consensus-tier-B,https://aroya.io/contact-us
support@askable.com,askable.com,consensus-tier-B,https://www.askable.com/legal/terms
support@asteroid.ai,asteroid.ai,consensus-tier-B,https://asteroid.ai/privacy/
support@athenium.com,athenium.com,consensus-tier-B,https://www.athenium.com/contact/
support@atlaspeople.io,atlaspeople.io,consensus-tier-B,https://atlaspeople.io/privacy
support@atlasx.co,atlasx.co,consensus-tier-B,https://atlasx.co/
support@austintechnology.com.au,austintechnology.com.au,consensus-tier-B,https://austintechnology.com.au/
support@avertro.com,avertro.com,consensus-tier-B,https://www.avertro.com/
support@avo.app,avo.app,consensus-tier-B,https://www.avo.app/l/terms
support@axiom.co,axiom.co,consensus-tier-B,https://axiom.co/contact
support@backstory.ai,backstory.ai,consensus-tier-B,https://www.backstory.ai/privacy
support@bagel.ai,bagel.ai,consensus-tier-B,https://bagel.ai/
support@bdtax.com.bd,bdtax.com.bd,consensus-tier-B,https://bdtax.com.bd/contact-us
support@beachbossinfluencers.com,beachbossinfluencers.com,C-gen,https://beachbossinfluencers.com/contact-us
support@betterbugs.io,betterbugs.io,tier1-2-dns:dmarc_rua,
support@betterleap.com,betterleap.com,consensus-tier-B,https://betterleap.com/contact
support@bigvu.tv,bigvu.tv,consensus-tier-B,https://bigvu.tv/
support@binderr.com,binderr.com,consensus-tier-B,https://binderr.com/
support@bitquery.io,bitquery.io,consensus-tier-B,https://bitquery.io/
support@blazesql.com,blazesql.com,consensus-tier-B,https://www.blazesql.com/privacy
support@bluegamma.io,bluegamma.io,C-gen,https://bluegamma.io/contact
support@bluente.com,bluente.com,consensus-tier-B,https://www.bluente.com/privacy
support@bluetriangle.com,bluetriangle.com,consensus-tier-B,https://bluetriangle.com/
support@bonuz.market,bonuz.market,consensus-tier-B,https://bonuz.market/contact-us
support@breakthroughsales.io,breakthroughsales.io,consensus-tier-B,https://www.breakthroughsales.io/terms
support@bridgemarketplace.com,bridgemarketplace.com,consensus-tier-B,https://www.bridgemarketplace.com/
support@brightidea.com,brightidea.com,consensus-tier-B,https://www.brightidea.com/contact/
support@brightmls.com,brightmls.com,consensus-tier-B,https://brightmls.com/
support@browserless.io,browserless.io,consensus-tier-B,https://www.browserless.io/contact
support@buildfire.com,buildfire.com,consensus-tier-B,https://buildfire.com/terms/
support@bzigo.com,bzigo.com,consensus-tier-B,https://bzigo.com/
support@cal.com,cal.com,consensus-tier-B,https://cal.com/contact
support@calendly.com,calendly.com,consensus-tier-B,https://calendly.com/legal/customer-terms-conditions
support@campaignswell.com,campaignswell.com,consensus-tier-B,https://www.campaignswell.com/privacy
support@camsbiometrics.com,camsbiometrics.com,consensus-tier-B,https://camsbiometrics.com/
support@candid.org,candid.org,consensus-tier-B,https://candid.org/
support@carriyo.com,carriyo.com,consensus-tier-B,https://carriyo.com/security
support@catsy.com,catsy.com,consensus-tier-B,https://catsy.com/
support@ceramic.ai,ceramic.ai,consensus-tier-B,https://www.ceramic.ai/contact
support@chariow.com,chariow.com,consensus-tier-B,https://chariow.com/en
support@ci-hub.com,ci-hub.com,consensus-tier-B,https://ci-hub.com/legal/terms
support@clappia.com,clappia.com,consensus-tier-B,https://www.clappia.com/privacy
support@classavo.com,classavo.com,consensus-tier-B,https://www.classavo.com/
support@clerk.chat,clerk.chat,consensus-tier-B,https://clerk.chat/
support@clickup.com,clickup.com,consensus-tier-B,https://clickup.com/terms/privacy
support@clockworkrecruiting.com,clockworkrecruiting.com,consensus-tier-B,https://www.clockworkrecruiting.com/contact
support@close.com,close.com,consensus-tier-B,https://close.com/legal---terms
support@cloudchipr.com,cloudchipr.com,consensus-tier-B,https://cloudchipr.com/
support@cloudgov.ai,cloudgov.ai,consensus-tier-B,https://cloudgov.ai/terms/
support@cloverleaf.ai,cloverleaf.ai,consensus-tier-B,https://www.cloverleaf.ai/
support@codspeed.io,codspeed.io,consensus-tier-B,https://codspeed.io/
support@coliving.com,coliving.com,consensus-tier-B,https://coliving.com/
support@compliancely.com,compliancely.com,consensus-tier-B,https://compliancely.com/
support@contentful.com,contentful.com,C-gen,https://contentful.com/security
support@contentstudio.io,contentstudio.io,consensus-tier-B,https://contentstudio.io/
support@coros.com,coros.com,consensus-tier-B,https://coros.com/privacy
support@craft.io,craft.io,consensus-tier-B,https://craft.io/company/contact-us/
support@crowdin.com,crowdin.com,consensus-tier-B,https://crowdin.com/
support@crowdreply.io,crowdreply.io,consensus-tier-B,https://crowdreply.io/
support@cruva.com,cruva.com,consensus-tier-B,https://cruva.com/
support@curate.co,curate.co,consensus-tier-B,https://curate.co/
support@customerscore.io,customerscore.io,consensus-tier-B,https://www.customerscore.io/
support@customily.com,customily.com,consensus-tier-B,https://www.customily.com/
support@cuure.com,cuure.com,consensus-tier-B,https://cuure.com/en
support@cxplanner.com,cxplanner.com,consensus-tier-B,https://cxplanner.com/contact-us
support@dartai.com,dartai.com,consensus-tier-B,https://www.dartai.com/
support@datocms.com,datocms.com,consensus-tier-B,https://www.datocms.com/
support@dcycle.io,dcycle.io,consensus-tier-B,https://dcycle.io/support/
support@deapi.ai,deapi.ai,consensus-tier-B,https://deapi.ai/
support@deducta.ai,deducta.ai,tier1-2-dns:dmarc_rua,
support@deepidv.com,deepidv.com,consensus-tier-B,https://www.deepidv.com/contact
support@demostack.com,demostack.com,C-gen,https://demostack.com/contact-us
support@detrack.com,detrack.com,consensus-tier-B,https://www.detrack.com/get-in-touch-with-us/
support@devcycle.com,devcycle.com,consensus-tier-B,https://devcycle.com/security
support@digitalsamba.com,digitalsamba.com,tier1-2-dns:dmarc_rua,
support@digitalsamba.com,digitalsamba.com,tier1-2-dns:dmarc_ruf,
support@dj.studio,dj.studio,consensus-tier-B,https://dj.studio/contact
support@docsautomator.co,docsautomator.co,consensus-tier-B,https://docsautomator.co/
support@dodopayments.com,dodopayments.com,security.txt,https://dodopayments.com/.well-known/security.txt
support@dodopayments.com,dodopayments.com,consensus-tier-B,https://dodopayments.com/
support@dreamlit.ai,dreamlit.ai,consensus-tier-B,https://dreamlit.ai/
support@e4k.co,e4k.co,consensus-tier-B,https://e4k.co/
support@easyleadz.com,easyleadz.com,consensus-tier-B,https://www.easyleadz.com/
support@edito-pdf.com,edito-pdf.com,consensus-tier-B,https://www.edito-pdf.com/en/
support@eka.care,eka.care,consensus-tier-B,https://www.eka.care:443/security
support@encoda.com,encoda.com,tier1-2-dns:caa_iodef,
support@engrate.io,engrate.io,consensus-tier-B,https://engrate.io/terms-of-use/
support@eodhd.com,eodhd.com,consensus-tier-B,https://eodhd.com/
support@epsilon3.io,epsilon3.io,consensus-tier-B,https://www.epsilon3.io/privacy
support@eramba.org,eramba.org,consensus-tier-B,https://www.eramba.org:443/
support@escape.tech,escape.tech,consensus-tier-B,https://escape.tech/terms
support@eunice.ai,eunice.ai,consensus-tier-B,https://eunice.ai/
support@everymanjack.com,everymanjack.com,consensus-tier-B,https://www.everymanjack.com/
support@exa.ai,exa.ai,consensus-tier-B,https://exa.ai/
support@fairly.com,fairly.com,consensus-tier-B,https://www.fairly.com/
support@fal.ai,fal.ai,consensus-tier-B,https://fal.ai/
support@falconfeeds.io,falconfeeds.io,C-gen,https://falconfeeds.io/contact
support@feedspace.io,feedspace.io,consensus-tier-B,https://www.feedspace.io/
support@fergus.com,fergus.com,consensus-tier-B,https://fergus.com/
support@firebird.ai,firebird.ai,consensus-tier-B,https://firebird.ai/privacy/
support@fireflies.ai,fireflies.ai,consensus-tier-B,https://fireflies.ai/
support@fitsamerica.com,fitsamerica.com,consensus-tier-B,https://www.fitsamerica.com/
support@flashvote.com,flashvote.com,consensus-tier-B,https://www.flashvote.com/contact
support@flexmls.com,flexmls.com,consensus-tier-B,https://flexmls.com/contact/
support@flotiq.com,flotiq.com,consensus-tier-B,https://www.flotiq.com/
support@frame.io,frame.io,consensus-tier-B,https://frame.io/contact
support@fullenrich.com,fullenrich.com,consensus-tier-B,https://fullenrich.com/trust
support@fusionpact.com,fusionpact.com,tier1-2-dns:dmarc_rua,
support@futuresearch.ai,futuresearch.ai,consensus-tier-B,https://futuresearch.ai/terms/
support@gcit.com.au,gcit.com.au,consensus-tier-B,https://gcit.com.au/
support@gem.com,gem.com,consensus-tier-B,https://www.gem.com/compliance/privacy
support@genially.com,genially.com,consensus-tier-B,https://genially.com/
support@geopard.tech,geopard.tech,consensus-tier-B,https://geopard.tech/
support@getcroissant.com,getcroissant.com,consensus-tier-B,https://www.getcroissant.com/contact
support@getsales.io,getsales.io,consensus-tier-B,https://getsales.io/
support@getsift.ai,getsift.ai,consensus-tier-B,https://www.getsift.ai/privacy-policy/
support@giatecscientific.com,giatecscientific.com,consensus-tier-B,https://www.giatecscientific.com/
support@gigworx.com,gigworx.com,consensus-tier-B,https://www.gigworx.com/contact
support@glede.app,glede.app,consensus-tier-B,https://send.glede.app/terms
support@goextrovert.com,goextrovert.com,tier1-2-dns:dmarc_ruf,
support@goextrovert.com,goextrovert.com,consensus-tier-B,https://www.goextrovert.com/
support@gopitcrew.com,gopitcrew.com,consensus-tier-B,https://www.gopitcrew.com/
support@gothru.co,gothru.co,consensus-tier-B,https://gothru.co/
support@gowindmill.com,gowindmill.com,consensus-tier-B,https://gowindmill.com/
support@grasp.study,grasp.study,consensus-tier-B,https://paths.grasp.study/terms
support@green-api.com,green-api.com,consensus-tier-B,https://green-api.com/
support@grove.co,grove.co,consensus-tier-B,https://www.grove.co/pages/policies
support@growthkitchen.co,growthkitchen.co,consensus-tier-B,https://growthkitchen.co/termsandconditions/
support@hackle.io,hackle.io,consensus-tier-B,https://hackle.io/en/
support@haloai.co.id,haloai.co.id,consensus-tier-B,https://www.haloai.co.id/
support@hellobonsai.com,hellobonsai.com,C-gen,https://hellobonsai.com/about
